,imdb_id,adult,budget,homepage,id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video
243,tt0110005,False,5000000,http://www.miramax.com/movie/heavenly-creatures,1024,en,Heavenly Creatures,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",9.438042,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg,9/2/94,3049135,99,Released,From a secret world no one could see... came a crime no one could believe.,Heavenly Creatures,False
244,tt0110066,False,10500000,,17207,en,Houseguest,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.",2.688562,/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg,1/6/95,26325256,113,Released,,Houseguest,False
245,tt0110116,False,120,,13701,en,Immortal Beloved,"The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find out who this beloved was. Not easy as Beethoven has had many women in his life.",7.983666,/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg,12/16/94,0,121,Released,,Immortal Beloved,False
246,tt0110006,False,0,,14819,en,Heavyweights,"Camp Hope is a summer retreat for overweight boys run by a kindly couple who make the campers feel comfortable with their extra pounds. But when tyrannical fitness guru Tony buys the camp, he puts the kids on a cruel regimen that goes too far. Sick of the endless weeks of ""all work and no play,"" the kids stage a coup and reclaim their summer of fun.",9.546707000000001,/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg,2/17/95,17689177,100,Released,They don't run the fastest. They don't jump the highest. But they sure are getting the last laugh. Heavyweights. They never met a hot dog they didn't like ... until now.,Heavyweights,False
247,tt0113360,False,0,,32631,en,The Hunted,A businessman on a trip to Tokyo ends up in the middle of a centuries old feud between a criminal Ninja cult and a Samurai when he witnesses a assassination performed by the Ninja-cult leader.,2.756986,/llu5wgQGYyMVDnz4p8ds8Um3lUa.jpg,2/24/95,0,106,Released,He's trapped in a world where killing is an art and revenge is an obsession,The Hunted,False
248,tt0110099,False,25000000,,11777,en,I.Q.,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.,5.146351999999999,/kAYymfWcktoHSjQJEtfEIeByZR9.jpg,12/24/94,0,100,Released,Think Love.,I.Q.,False
249,tt0110148,False,60000000,,628,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",11.970205,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,11/11/94,223664608,123,Released,Drink from me and live forever,Interview with the Vampire,False
250,tt0113463,False,14000000,,87729,en,Jefferson in Paris,"His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.",1.596058,/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg,3/31/95,2474000,139,Released,A powerful man torn between his love for one woman and his secret desire for another.,Jefferson in Paris,False
251,tt0110189,False,0,,18713,en,The Jerky Boys,"When two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't long before Johnny and Kamal (the ""Jerky Boys"" of crank call fame) are wanted by the local mafia, the police, and their neighbor.",0.748846,/lXu3oa1mQzI2sDsFcKuyJYLziLK.jpg,2/3/95,0,82,Released,,The Jerky Boys,False
252,tt0110216,False,60000000,,6280,en,Junior,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",6.710215,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,11/22/94,37000000,109,Released,Nothing is inconceivable,Junior,False
253,tt0113501,False,0,,9061,en,Just Cause,"Bobby Earl is facing the electric chair for the murder of a young girl. Eight years after the crime he calls in Paul Armstrong, a professor of law, to help prove his innocence. Armstrong quickly uncovers some overlooked evidence to present to the local police, but they aren't interested - Bobby was their killer.",9.195256,/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg,2/17/95,0,102,Released,Buried deep in the Florida Everglades is a secret that can save an innocent man or let a killer kill again.,Just Cause,False
254,tt0113538,False,0,,37108,en,A Kid in King Arthur's Court,"A Southern California kid named Calvin Fuller is magically transported to the medieval kingdom of Camelot through a crack in the ground caused by an earthquake. Once there, he learns he was summoned by the wizard Merlin, who needs Calvin to save Camelot. Using dazzling modern inventions, can Calvin help King Arthur retain his crown and thwart the evil Lord Belasco?",5.874511,/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg,8/11/95,0,89,Released,Joust Do It.,A Kid in King Arthur's Court,False
255,tt0113552,False,40000000,,6071,en,Kiss of Death,"Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.",7.797511999999999,/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg,4/21/95,0,101,Released,,Kiss of Death,False
256,tt0076759,False,11000000,http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,11,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,42.149696999999996,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg,5/25/77,775398007,121,Released,"A long time ago in a galaxy far, far away...",Star Wars,False
257,tt0110367,False,18000000,,9587,en,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",9.774994,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,12/21/94,0,115,Released,"The story that has lived in our hearts for generations, now comes to the screen for the holidays.",Little Women,False
258,tt0113670,False,17000000,,19101,en,A Little Princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",7.731725,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,5/10/95,0,97,Released,Every girl everywhere is a princess.,A Little Princess,False
259,tt0110296,False,0,,49980,en,Ladybird Ladybird,"This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to another. She has four children, of four different fathers, who came to the attention of Social Services when they were injured in a fire. Subsequently, Maggie was found to be an ""unfit mother"" and her children were removed from her care. She finally meets the man of her dreams, a Paraguayan expatriate, and they start a family together. Unfortunately, Social Services seems unwilling to accept that her life has changed and rends them from their new children. She and Jorge together, and separately, fight Social Services, Immigration, and other government bureaucrats in a desperate battle to make their family whole again.",0.8450799999999999,/9YgIxxPsWMwoIFrBgNxHgGn0y29.jpg,2/18/94,0,101,Released,,Ladybird Ladybird,False
260,tt0109731,False,10000000,,17961,fr,L'Enfer,"Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity...",1.9483150000000002,/9ACPvC1XFRta8SXA816C0my32TG.jpg,2/16/94,0,100,Released,,L'Enfer,False
261,tt0103994,False,2000000,http://www.miramax.com/movie/like-water-for-chocolate/,18183,es,Como agua para chocolate,"Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.",4.126083,/3nU4id8Ul2pEGVfIWl1r9wSzBeC.jpg,4/16/92,21665468,105,Released,"In Tita's kitchen, ordinary spices become a recipe for passion.",Like Water for Chocolate,False
262,tt0110322,False,30000000,,4476,en,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",12.199047,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,12/16/94,160638883,133,Released,After the Fall from Innocence the Legend begins.,Legends of the Fall,False
263,tt0110443,False,0,,11008,en,Major Payne,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",9.253362,/tCgBOpglqgg478AIy9wYfZ7choY.jpg,3/24/95,0,95,Released,He's looking for a few good men... or a few guys old enough to shave.,Major Payne,False
264,tt0110365,False,0,,47504,en,Little Odessa,"The film follows the personal relationship between a father and his two sons, one of whom is a hit-man for the Russian mafia in Brooklyn.",1.8612919999999997,/9BQrTWQodxm0G349yruhRuJV38q.jpg,10/27/94,0,98,Released,Brothers in blood. Partners in crime.,Little Odessa,False
265,tt0107566,False,0,,32325,en,Mi Vida Loca,"Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named Ernesto, the two become bitter enemies. While their dispute escalates towards violence, the violence of the world around them soon also impacts their lives.",1.788829,/uEzbxMuT2d1KNR0KEfQncN7IUq2.jpg,6/8/94,0,92,Released,Mothers. Warriors. Sisters. Survivors.,Mi Vida Loca,False
266,tt0110391,False,60000000,,43742,en,Love Affair,"Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again.",3.290192,/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg,10/21/94,0,108,Released,,Love Affair,False
267,tt0113691,False,17000000,,28313,en,Losing Isaiah,"Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.",7.698525999999999,/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg,3/17/95,7603766,106,Released,Who decides what makes a mother?,Losing Isaiah,False
268,tt0110428,False,0,,11318,en,The Madness of King George,"Nicholas Hytner’s much awarded 1994 drama, based on Alan Bennett's West End play. George III's erratic behaviour leads to a plot in Parliament to have him declared insane and removed from the throne.",4.81307,/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg,12/28/94,0,107,Released,,The Madness of King George,False
269,tt0109836,False,45000000,,3036,en,Frankenstein,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",14.287753,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg,11/4/94,112006296,123,Released,Be Warned.  It's Alive,Mary Shelley's Frankenstein,False
270,tt0113755,False,0,,40490,en,Man of the House,"Ben Archer is not happy. His mother, Sandy, has just met a man, and it looks like things are pretty serious. Driven by a fear of abandonment, Ben tries anything and everything to ruin the ""love bubble"" which surrounds his mom. However, after Ben and Jack's experiences in the Indian Guides, the two become much closer.",2.558118,/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg,3/3/95,0,96,Released,Jack wants to marry Ben's mother. But there are strings attached.,Man of the House,False
271,tt0110538,False,15000000,,24070,en,Mixed Nuts,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,2.899608,/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg,12/21/94,0,97,Released,,Mixed Nuts,False
272,tt0110516,False,0,,8986,en,Milk Money,"Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession.",3.770115,/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg,8/31/94,18137661,108,Released,You can't get enough of a good thing... But first you have to find it.,Milk Money,False
273,tt0110527,False,0,,10510,en,Miracle on 34th Street,"A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.",5.831622,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg,11/18/94,46264384,114,Released,"If you really believe, anything can happen.",Miracle on 34th Street,False
274,tt0113808,False,6,,17402,en,Miami Rhapsody,"Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of commitment grows as she learns of the various affairs that her family is having. With her sister getting married and her brother already married, her mother is growing concerned about Gwyn's being the last single person in the family. But the more she thinks about marriage, the more she must search for the balance between career, marriage and family.",1.1372659999999999,/jn2kmqCgRcloNYr121BB4BmgSRu.jpg,1/27/95,5,95,Released,Love is great. Marriage is a completely different affair.,Miami Rhapsody,False
275,tt0113896,False,5500000,,38722,en,My Family,"Traces over three generations an immigrant family's trials, tribulations, tragedies, and triumphs. Maria and Jose, the first generation, come to Los Angeles, meet, marry, face deportation all in the 1930's. They establish their family in East L.A., and their children Chucho, Paco, Memo, Irene, Toni, and Jimmy deal with youth culture and the L.A. police in the 50's. As the second generation become adults in the 60's, the focus shifts to Jimmy, his marriage to Isabel (a Salvadorian refugee), their son, and Jimmy's journey to becoming a responsible parent.",3.1212880000000003,/wDV4MCBmmTdgNQTv2tYbQg5diaB.jpg,5/3/95,0,128,Released,Three generations of dreams.,My Family,False
276,tt0113870,False,0,,8438,en,Murder in the First,"Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame.",9.518564,/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg,1/20/95,17381942,122,Released,The trial that brought down Alcatraz,Murder in the First,False
277,tt0110684,False,0,,11593,en,Nobody's Fool,"Sully is a rascally ne'er-do-well approaching retirement age. While he is pressing a worker's compensation suit for a bad knee, he secretly works for his nemesis, Carl, and flirts with Carl's young wife Toby. Sully's long- forgotten son and family have moved back to town, so Sully faces unfamiliar family responsibilities. Meanwhile, Sully's landlady's banker son plots to push through a new development and evict Sully from his mother's life.",2.891269,/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg,12/23/94,0,110,Released,In a town where nothing ever happens... everything is about to happen to Sully.,Nobody's Fool,False
278,tt0110638,False,31000000,,1945,en,Nell,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",5.930957,/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg,12/23/94,106683817,112,Released,Her heart. Her soul. Her language are a mystery...A mystery called Nell,Nell,False
279,tt0113967,False,0,,39310,en,New Jersey Drive,"New Jersey Drive is a 1995 film about black youths in Newark, New Jersey, the unofficial ""car theft capital of the world"". Their favorite pastime is that of everybody in their neighborhood: stealing cars and joyriding. The trouble starts when they steal a police car and the cops launch a violent offensive that involves beating and even shooting suspects.",0.629955,/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg,4/19/95,0,98,Released,The Only Thing That Matters Is The Ride,New Jersey Drive,False
280,tt0117169,False,0,,109560,en,New York Cop,"Allegedly based on a true story, this film follows the life of Toshi, a Japanese man living in America and working with the New York City police. After being recommended for undercover work, Toshi decides to go after a gang lead by Hawk. Hawk and Toshi soon become friends, although Hawk's second-in-command, Tito, is suspicious of the newcomer. Will Toshi be able to bring the gang down, or will his cover be blown before he can finish the assignment?",0.004536999999999999,/hGJ3YlibjHNd9xP6rOIDTgh90eC.jpg,8/14/93,0,93,Released,The toughest city in the world deserves the toughest cop.,New York Cop,False
281,tt0106402,False,4800000,,56428,en,Beyond Bedlam,An experiment gone awry places a neurologist (Elizabeth Hurley) and a homicide detective (Craig Fairbrass) in a psychopath's (Keith Allen) nightmarish world.,0.42695200000000005,/h7hwxnIC997ceboreSmEZo82bAw.jpg,4/22/94,0,89,Released,Psychological Terror Beyond Your Wildest Nightmares,Beyond Bedlam,False
282,tt0113948,False,0,,63105,en,Nemesis 2 - Nebula,"It has been 73 years since Alex failed and the Humans lost the Cyborg Wars. Since then, the Humans have been enslaved. Scientists have developed a new DNA strain, which could signal the end of the Cyborgs, and they inject it into a volunteer. When the Cyborgs learn of the woman and the baby they list both for termination.",1.466491,/mY7SX6aBDumSweQMTCdfrIbMLAa.jpg,9/26/95,0,83,Released,The Future Just Got Darker,Nemesis 2 - Nebula,False
283,tt0110671,False,0,,131957,en,Nina Takes a Lover,"Laura San Giacomo stars in this sexy comedy about adultery. When Nina's (San Giacomo) husband goes out of town for several weeks on a business trip, Nina hooks up with a photographer. Told from a reporter's point of view, his interviews with Nina and the photographer provide comic insights. Stars Laura San Giacomo, Paul Rhys, Michael O'Keefe, Fisher Stevens and more.",0.769522,/24f1paDywuI9FVEmT313Ze8oVHX.jpg,3/3/95,0,100,Released,Sometimes you have to break your vow to keep your promise.,Nina Takes a Lover,False
284,tt0110632,False,34000000,,241,en,Natural Born Killers,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,11.226856,/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg,8/25/94,50282766,119,Released,The Media Made Them Superstars.,Natural Born Killers,False
285,tt0110737,False,0,,9058,en,Only You,"A childhood incident has convinced Faith Corvatch that her true love is a guy named ""Damon Bradley,"" but she has yet to meet him. Preparing to settle down and marry a foot doctor, Faith impulsively flies to Venice when it seems that she may be able to finally encounter the man of her dreams. Instead, she meets the charming Peter Wright. But can they fall in love if she still believes that she is intended to be with someone else?",4.936761,/eaHH1hnbZ9wIUHjYKlqJUwpTBan.jpg,9/17/94,0,115,Released,A love story written in the stars.,Only You,False
286,tt0110729,False,0,,527,en,Once Were Warriors,"A drama about a Maori family lving in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband.",4.025276,/8QF48QS5lvtrhOclt22RFz3bSQm.jpg,9/2/94,2201126,99,Released,"A family in crisis, a life in chaos... Nothing is more powerful than a mother's love.",Once Were Warriors,False
287,tt0114151,False,0,,18220,en,Poison Ivy II: Lily,"A young and naive college art student becomes obsessed with assuming the identity and personality of a departed coed who used to live in her room, and in so doing causes complications that result in two men, a student and her art professor, lusting after her.",6.448039,/bYU4DdtGM4JBu5eZNkauDjJhXpN.jpg,1/16/96,0,106,Released,Passion. Seduction. Betrayal. Lily wanted to be just like Ivy.,Poison Ivy II: Lily,False
288,tt0114069,False,50000000,,6950,en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",13.676444,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,3/10/95,189859560,127,Released,This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,False
289,tt0110413,False,16000000,,101,fr,Léon,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.",20.477329,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg,9/14/94,45284974,110,Released,"If you want a job done well, hire a professional.",Leon: The Professional,False
290,tt0114113,False,11000000,,63020,en,The Perez Family,"In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.",1.4335440000000002,/paSbLkZL35t2fmdxoQNHv6ckVjw.jpg,5/12/95,2832826,113,Released,"On the way to finding a family, she found love.",The Perez Family,False
291,tt0114210,False,0,,2307,en,A Pyromaniac's Love Story,"A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace. Garet, the real arsonist, is apalled that someone else would try to take credit for his act of love. Before long, Sergio and Garet become entangled in a zany love-quadrangle involving Hattie and Stephanie. Written by Brian Whiting",0.46330699999999997,/leJcOavVPUrYodUJteBOl7pRFuU.jpg,4/28/95,0,94,Released,,A Pyromaniac's Love Story,False
292,tt0110912,False,8000000,,680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",140.95023600000002,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,9/10/94,213928762,154,Released,Just because you are a character doesn't mean you have character.,Pulp Fiction,False
293,tt0114084,False,0,,41478,en,Panther,Panther is a semi-historic film about the origins of The Black Panther Party for Self-Defense. The movie spans about 3 years (1966-68) of the Black Panther's history in Oakland. Panther also uses historical footage (B/W) to emphasize some points.,7.1601490000000005,/lHxczIhjEXFuxUyLf5ktdwoIdZq.jpg,11/10/95,6834525,124,Released,The People Called Them Heroes. The F.B.I. Called Them Public Enemy Number One.,Panther,False
294,tt0105652,False,400000,,25296,zh,Pushing Hands,"The story is about an elderly Chinese tai chi chuan teacher and grandfather who emigrates from Beijing to live with his son, American daughter-in-law, and grandson in a New York City suburb. The grandfather is increasingly distanced from the family as a ""fish out of water"" in Western culture.",1.638622,/vUHVplZlDzSGJuDrxFlBVo1zmem.jpg,2/1/92,152322,105,Released,,Pushing Hands,False
295,tt0110889,False,0,,40156,en,Priest,"Father Greg Pilkington (Linus Roache) is torn between his call as a conservative Catholic priest and his secret life as a homosexual with a gay lover, frowned upon by the Church. Upon hearing the confession of a young girl of her incestuous father, Greg enters an intensely emotional spiritual struggle deciding between choosing morals over religion and one life over another.",1.881932,/ts8BUqausEiIWeMtjSqQgn8m6kN.jpg,1/1/94,4176932,98,Released,"In a world of rituals, in a place of secrets, a man must choose between keeping the faith and exposing the truth.",Priest,False
296,tt0110932,False,0,,11450,en,Quiz Show,Quiz Show is a 1994 American historical drama film which tells the true story of the Twenty One quiz show scandal of the 1950s.,7.772505000000001,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,9/16/94,0,133,Released,Fifty million people watched but no one saw a thing.,Quiz Show,False
297,tt0114129,False,0,http://miramax.com/movie/picture-bride/,30304,en,Picture Bride,"Riyo, an orphaned 17-year old, sails from Yokohama to Hawaii in 1918 to marry Matsuji, a man she has never met. Hoping to escape a troubled past and start anew, Riyo is bitterly disappointed upon her arrival: her husband is twice her age. The miserable girl finds solace with her new friend Kana, a young mother who helps Riyo accept her new life.",1.296912,/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg,5/5/95,0,94,Released,,Picture Bride,False
298,tt0110963,False,0,,10452,fr,La Reine Margot,"The night of August 24, 1572, is known as the Massacre of St. Bartholomew. In France a religious war is raging. In order to impose peace a forced wedding is arranged between Margot de Valois, sister of the immature Catholic King Charles IX, and the Hugenot King Henri of Navarre. Catherine of Medici maintains her behind-the-scenes power by ordering assaults, poisonings, and instigations to incest.",4.405405,/jBE7n0rJjL9f7BhBMojKVFDhsNI.jpg,5/13/94,0,162,Released,,Queen Margot,False
299,tt0114214,False,32000000,,12106,en,The Quick and the Dead,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",7.54701,/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg,2/9/95,18552460,107,Released,Think you are quick enough?,The Quick and the Dead,False
300,tt0114296,False,22000000,,161495,sv,Roommates,,3.395867,/hvHNlMvWS2GBt7RR971bJ3k4bJc.jpg,3/1/95,12400000,108,Released,,Roommates,False
301,tt0110907,False,15000000,http://www.miramax.com/movie/ready-to-wear/,3586,en,Prêt-à-Porter,"Paris Fashion Week draws the usual bunch of people; designers, reporters, models, magazine editors, photographers. Follows the various storylines of these characters, centering around a murder investigation of a prominent fashion figure. Features an all-star cast.",6.2594330000000005,/jP8ONbgwpQm5ojrtFuKCwvG1wCs.jpg,12/23/94,11300653,133,Released,"At the world's hottest fashion show, there's been a murder and now everyone's a suspect. If you've got something to hide, you'll need something to wear.",Prêt-à-Porter,False
302,tt0111495,False,0,,110,fr,Trois couleurs : Rouge,Red This is the third film from the trilogy by Kieślowski. “Red” meaning brotherliness. Here Kieślowski masterly tells strange coincidentally linked stories in the most packed work.,7.832755000000001,/77CFEssoKesi4zvtADEpIrSKhA3.jpg,5/27/94,0,99,Released,,Three Colors: Red,False
303,tt0108394,False,0,,108,fr,Trois couleurs : Bleu,A woman struggles to find a way to live her life after the death of her husband and child.,8.843517,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg,1/10/93,0,98,Released,,Three Colors: Blue,False
304,tt0111507,False,0,,109,fr,Trois couleurs : Blanc,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah to smuggle him back to their homeland.",6.5898,/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg,1/26/94,0,91,Released,,Three Colors: White,False
305,tt0110769,False,0,,159185,zh,Pao Da Shuang Deng,"A woman inherits her father's fireworks factory, as he had no son. The business does well and everything works in an orderly fashion until one day, an itinerant painter is hired to decorate the doors and vases at the factory. The woman, forbidden to marry and thereby involve outsiders in the factory ownership, finds herself drawn to the headstrong painter. When they fall in love, the situation throws her entire life into disarray",0.07825700000000001,/gM516lPBoHPYjgrLrmZKoNfNm6X.jpg,10/14/94,0,111,Released,,"Red Firecracker, Green Firecracker",False
306,tt0114268,False,0,,36357,en,Rent-a-Kid,"Harry Habert, owner of a rent office has an original idea: To rent babies from a nearby orphanage to the local families. He rents the Ward brothers to his first customers...",1.155255,/bIxNdNo4jNBLpcUoWvQ7LEnuA0w.jpg,1/1/95,0,85,Released,,Rent-a-Kid,False
307,tt0110965,False,0,,92769,en,Relative Fear,"Linda and Peter Pratman's son Adam is autistic, but they still love him and hope that he'll at least start talking some day. However he's teased and abused by the kids of the neighborhood and his grandpa . When several people around Adam die an unexpected death, his parents start to suspect Adam - is he just simulating to be so ignorant about his environment?",0.499601,/l9mzb7eJ1SOLEwcmLHBa27YtiXR.jpg,10/3/95,0,90,Released,Trusting your children can be deadly.,Relative Fear,False
308,tt0114571,False,0,,28033,en,Stuart Saves His Family,"Stuart Smalley, the Saturday Night Live character, comes to the big screen. Stuart, the disciple of the 12 step program, is challenged by lifes injustices.",1.390885,/9EwB291UkaAHhS3m7PQ6QLizu3w.jpg,4/12/95,0,95,Released,,Stuart Saves His Family,False
